Project_Name,Author,Commit_Date,Message,Repo_Path,Code_Churn,Local_Commit_Time,Avg_Complexity,Project_Age_(Years),Total_Commits,Sentiment,Negative Commit Percentage
simbody,Jack Middleton,2006-04-27 18:08:52+00:00,added -lpthread when linking tests on Linux,https://github.com/simbody/simbody,53,2006-04-27 18:08:52+00:00,0.0,19.60027378507872,184,neutral,2.1739130434782608
simbody,Christopher Bruns,2006-11-27 21:22:04+00:00,"Changed VTK_DIR to a PATH instead of a STRING, to make it easier for me to change it interactively",https://github.com/simbody/simbody,0,2006-11-27 21:22:04+00:00,0.0,19.60027378507872,110,neutral,9.090909090909092
simbody,Peter Eastman,2007-09-27 00:37:24+00:00,Moved the Integrator subpackage from cpodes to simmath,https://github.com/simbody/simbody,0,2007-09-27 00:37:24+00:00,16.0,19.60027378507872,376,neutral,7.978723404255319
simbody,Paul Mitiguy,2007-11-08 17:35:53+00:00,"Changed several Quaternion methods from PUBLIC to PRIVATE.
The old Quaternion methods are DEPRECATED and
will be removed later.

-Mitiguy",https://github.com/simbody/simbody,0,2007-11-08 17:35:53+00:00,21.0,19.60027378507872,62,neutral,1.6129032258064515
simbody,Ayman Habib,2009-01-13 00:07:29+00:00,Branch of simbody 1.5 branch to include more fixes for OpenSim 1.8,https://github.com/simbody/simbody,43716,2009-01-13 00:07:29+00:00,55.5,19.60027378507872,34,neutral,5.88235294117647
simbody,Ian Stavness,2012-03-25 23:47:54+00:00,fixed compile errors and warnings from Xcode 4.3.1 compiler,https://github.com/simbody/simbody,8,2012-03-25 23:47:54+00:00,455.57142857142856,19.60027378507872,25,neutral,0.0
simbody,sherm1,2013-08-16 04:22:44+00:00,Normalize line endings.,https://github.com/simbody/simbody,22,2013-08-16 11:22:44+07:00,47.33214920071048,19.60027378507872,21,neutral,4.761904761904762
simbody,Jose Luis Rivero,2013-08-22 19:26:54+00:00,Initial work to support debian metadata directory,https://github.com/simbody/simbody,465,2013-08-22 17:26:54-02:00,0.0,19.60027378507872,68,neutral,10.294117647058822
simbody,Christopher Dembia,2013-08-30 06:53:13+00:00,Add travis-ci setup file.,https://github.com/simbody/simbody,4,2013-08-30 13:53:13+07:00,0.0,19.60027378507872,420,neutral,13.80952380952381
simbody,Tom Uchida,2013-09-30 22:51:17+00:00,Typo in comment.,https://github.com/simbody/simbody,0,2013-10-01 05:51:17+07:00,4.0,19.60027378507872,64,neutral,4.6875
simbody,Steven Peters,2013-10-02 06:12:38+00:00,"fix #38: use CMAKE_INSTALL_PREFIX

SimTK_INSTALL_PREFIX was previously used for specifying the
install prefix and CMAKE_INSTALL_PREFIX. This commit changes
to use CMAKE_INSTALL_PREFIX instead.",https://github.com/simbody/simbody,2,2013-10-02 13:12:38+07:00,0.0,19.60027378507872,24,neutral,8.333333333333332
simbody,Thomas Lau,2015-07-23 20:19:44+00:00,"Implemented Parallel Forces, Changes to ParallelExecutor Class

Cleaned up whitespace issues and removed code used for debug purposes -
mutex lock move to StateImpl not done yet (still in State)",https://github.com/simbody/simbody,397,2015-07-24 03:19:44+07:00,82.2,19.60027378507872,36,neutral,0.0
simbody,Guillaume Jacquenot,2015-10-26 10:40:05+00:00,[master] Fixed a CMake install command so that it works for MSVC compiler and MinGW/MSYS environment,https://github.com/simbody/simbody,0,2015-10-26 09:40:05-01:00,0.0,19.60027378507872,74,neutral,10.81081081081081
simbody,Clay Anderson,2021-08-29 18:27:51+00:00,"Added exponential spring classes to Simbody.

The .h and .cpp files were added as they were in my 'Work' repository.  I suspect that I will need to add some exports in order for these classes to become available in Simbody.",https://github.com/simbody/simbody,1584,2021-08-29 23:27:51+05:00,39.0,19.60027378507872,153,neutral,10.45751633986928
simbody,aymanhab,2024-09-06 19:34:11+00:00,Support normals in PolygonalMesh and populate in vtp file reading,https://github.com/simbody/simbody,40,2024-09-07 02:34:11+07:00,52.333333333333336,19.60027378507872,27,neutral,3.7037037037037033
astropy,Erik Tollerud,2011-07-25 21:01:42+00:00,Initial commit of README,https://github.com/astropy/astropy,10,2011-07-26 04:01:42+07:00,0.0,13.61533196440794,3581,neutral,7.372242390393745
astropy,Thomas Robitaille,2011-07-26 10:47:25+00:00,commit of visison for AstroPy,https://github.com/astropy/astropy,48,2011-07-26 17:47:25+07:00,0.0,13.61533196440794,5048,neutral,10.043581616481775
astropy,Erik Bray,2011-08-17 19:05:54+00:00,Added a requirement for all classes to be superclasses; changed the discouragment of super() use to encouragement.,https://github.com/astropy/astropy,5,2011-08-17 23:05:54+04:00,0.0,13.61533196440794,808,neutral,14.603960396039604
astropy,Michael Droettboom,2011-10-13 16:30:46+00:00,"Remove Numpy's fork of the matplotlib plot_directive from our tree.  Use matplotlib's plot_directive if it is available, otherwise warn about the lack of plots in the output.",https://github.com/astropy/astropy,-629,2011-10-13 20:30:46+04:00,0.0,13.61533196440794,1947,neutral,16.12737544940935
astropy,Tom Aldcroft,2011-10-14 15:42:38+00:00,Add OrderedDict class via utils/odict.py for Python 2.6 usage.,https://github.com/astropy/astropy,2305,2011-10-14 19:42:38+04:00,98.0,13.61533196440794,2877,neutral,9.906152241918663
astropy,Matt Davis,2011-10-14 18:06:28+00:00,Added some new lines to testguide.rst to fix a run-on line.,https://github.com/astropy/astropy,2,2011-10-14 22:06:28+04:00,0.0,13.61533196440794,40,neutral,0.0
astropy,Matt,2011-10-26 02:05:11+00:00,Adding pytest marker and hooks to tests/helper.py to test the big-data test marking scheme.,https://github.com/astropy/astropy,14,2011-10-26 06:05:11+04:00,15.0,13.61533196440794,24,neutral,4.166666666666666
astropy,Christoph Deil,2011-11-29 10:42:43+00:00,Fix a few broken links in the documentation,https://github.com/astropy/astropy,0,2011-11-29 09:42:43-01:00,0.0,13.61533196440794,139,neutral,9.352517985611511
astropy,Wolfgang Kerzendorf,2011-12-04 20:04:06+00:00,first commit for nddata object,https://github.com/astropy/astropy,34,2011-12-05 04:04:06+08:00,0.5,13.61533196440794,60,neutral,5.0
astropy,Neil Crighton,2012-02-10 22:51:08+00:00,"adding info function to print available constants, plus extra constant values",https://github.com/astropy/astropy,138,2012-02-10 11:51:08-11:00,3.0,13.61533196440794,52,neutral,19.23076923076924
astropy,Erik M. Bray,2012-05-30 21:15:13+00:00,"Merge up through r1632. This will still require some more cleaning up, but that will be easier to do from within the astropy repository itself.

Conflicts:

	astropy/io/fits/_release.py
	astropy/io/fits/card.py
	astropy/io/fits/core.py
	astropy/io/fits/hdu/__init__.py
	astropy/io/fits/hdu/base.py
	astropy/io/fits/hdu/hdulist.py
	astropy/io/fits/header.py
	astropy/io/fits/tests/__init__.py
	astropy/io/fits/tests/test_checksum.py
	astropy/io/fits/tests/test_core.py
	astropy/io/fits/tests/test_hdulist.py
	astropy/io/fits/tests/test_header.py
	astropy/io/fits/tests/test_image.py
	astropy/io/fits/tests/test_table.py
	astropy/io/fits/tests/test_uint.py
	astropy/io/fits/util.py
	docs/fits/api_docs/api_files.rst
	docs/fits/index.rst
	docs/fits/users_guide/users_guide.rst
	docs/fits/users_guide/users_image.rst
	docs/fits/users_guide/users_misc.rst
	docs/fits/users_guide/users_table.rst
	docs/fits/users_guide/users_tutorial.rst
	docs/fits/users_guide/users_unfamiliar.rst
	docs/fits/users_guide/users_verification.rst
	scripts/fitscheck",https://github.com/astropy/astropy,4489,2012-05-31 01:15:13+04:00,106.6206896551724,13.61533196440794,1313,neutral,18.126428027418125
astropy,Adam Ginsburg,2012-06-01 21:35:16+00:00,"added convolve_fft, a counterpart to convolve.py",https://github.com/astropy/astropy,243,2012-06-01 19:35:16-02:00,45.0,13.61533196440794,120,neutral,12.5
astropy,Adam,2012-06-01 21:35:17+00:00,debugging statements added to convolve_fft and a lot of little bug fixes,https://github.com/astropy/astropy,34,2012-06-01 19:35:17-02:00,47.0,13.61533196440794,21,neutral,14.285714285714285
astropy,Kyle Barbary,2012-06-14 09:03:17+00:00,rework bootstrap theme as bootstrap-astropy,https://github.com/astropy/astropy,970,2012-06-14 16:03:17+07:00,8.5,13.61533196440794,41,neutral,4.878048780487805
astropy,Julien Woillez,2012-08-15 18:46:00+00:00,"Added format test to astropy.table.Row.
This should trigger issue #341.",https://github.com/astropy/astropy,6,2012-08-16 04:46:00+10:00,13.0,13.61533196440794,130,negative,3.8461538461538463
astropy,Alex Conley,2012-08-21 16:34:06+00:00,"Modified to handle EPL form of dark energy equation of state:
 w(z) = w0 + wa z/(1+z)",https://github.com/astropy/astropy,67,2012-08-21 22:34:06+06:00,24.666666666666668,13.61533196440794,109,neutral,11.009174311926609
astropy,Perry Greenfield,2012-09-12 22:11:01+00:00,initial units commit,https://github.com/astropy/astropy,395,2012-09-13 02:11:01+04:00,34.0,13.61533196440794,72,neutral,9.722222222222223
astropy,Adrian Price-Whelan,2012-10-10 04:49:35+00:00,split the actual text coloring from color_print,https://github.com/astropy/astropy,24,2012-10-10 08:49:35+04:00,48.5,13.61533196440794,1114,neutral,11.490125673249551
astropy,hamogu,2012-11-28 15:44:51+00:00,"io.ascii: Make DAOphot reader use fixed width information from file header

This is in resonse to issue #509
This solution is adapted from taldcroft/asciitable#29

In addition to changes in the code, I also hade to change the daophot files
used in testing, because that file was not compatible with real DAOPHOT output.
DAOPhot always fills lines to 80 characters using whitespaces.",https://github.com/astropy/astropy,21,2012-11-28 20:44:51+05:00,122.5,13.61533196440794,150,neutral,11.333333333333332
astropy,Leo Singer,2012-11-28 22:24:24+00:00,"pkg-config file for wcslib is 'wcslib.pc', not 'wcs.pc'",https://github.com/astropy/astropy,0,2012-11-29 06:24:24+08:00,33.0,13.61533196440794,96,neutral,10.416666666666668
astropy,Pey Lian Lim,2013-01-15 21:19:06+00:00,for github/astropy#557,https://github.com/astropy/astropy,2417,2013-01-16 02:19:06+05:00,58.2,13.61533196440794,1037,neutral,15.911282545805207
astropy,Benjamin Alan Weaver,2013-03-07 04:26:37+00:00,Fix scripts/README.rst bug,https://github.com/astropy/astropy,0,2013-03-07 09:26:37+05:00,0.0,13.61533196440794,27,negative,18.51851851851852
astropy,Nadia Dencheva,2013-04-21 00:57:38+00:00,Initial import of models,https://github.com/astropy/astropy,3815,2013-04-21 04:57:38+04:00,102.16666666666669,13.61533196440794,766,neutral,10.182767624020888
astropy,Axel Donath,2013-04-29 13:58:49+00:00,Added examples to Table methods,https://github.com/astropy/astropy,187,2013-04-29 11:58:49-02:00,303.0,13.61533196440794,152,neutral,3.289473684210526
astropy,Alex Rudy,2013-05-13 20:15:37+00:00,Fix the iterator mode in ProgressBar to call update before returning.,https://github.com/astropy/astropy,1,2013-05-14 03:15:37+07:00,93.0,13.61533196440794,47,neutral,8.51063829787234
astropy,Marten van Kerkwijk,2013-05-29 20:36:02+00:00,Add __getitem__ to Time,https://github.com/astropy/astropy,5,2013-05-30 00:36:02+04:00,175.0,13.61533196440794,3106,neutral,7.726980038634901
astropy,David Shupe,2013-06-04 19:14:14+00:00,"Update development_workflow.rst to use --inplace instead of --inline

The --inline option to ""python setup.py build_ext"" didn't work when I tried it, but --inplace did work. Changed 3 instances.",https://github.com/astropy/astropy,0,2013-06-05 01:14:14+06:00,0.0,13.61533196440794,81,neutral,6.172839506172839
astropy,Geert Barentsen,2013-07-17 17:33:31+00:00,Allow non-strings to be logged without raising a TypeError,https://github.com/astropy/astropy,0,2013-07-17 16:33:31-01:00,77.0,13.61533196440794,94,neutral,15.95744680851064
astropy,Miguel de Val-Borro,2013-08-25 14:42:43+00:00,updated link to pynbody web page,https://github.com/astropy/astropy,0,2013-08-25 18:42:43+04:00,0.0,13.61533196440794,47,neutral,23.404255319148938
astropy,Hans Moritz Günther,2013-09-06 19:29:37+00:00,Fix trivial typo in table documentation.,https://github.com/astropy/astropy,0,2013-09-06 23:29:37+04:00,0.0,13.61533196440794,65,negative,21.53846153846154
astropy,Adam Ginsburg (keflavich),2013-09-20 01:08:40+00:00,name change: jytok -> brightness_temperature,https://github.com/astropy/astropy,0,2013-09-20 05:08:40+04:00,28.5,13.61533196440794,285,neutral,17.894736842105264
astropy,Matthew Craig,2013-10-15 00:09:58+00:00,Remove incorrect description of setting a configuration value at runtime.,https://github.com/astropy/astropy,-9,2013-10-15 05:09:58+05:00,0.0,13.61533196440794,260,negative,10.76923076923077
astropy,Larry Bradley,2013-10-22 15:13:19+00:00,Fixed sign of MexicanHat(1/2)DKernel and updated unit tests.,https://github.com/astropy/astropy,4,2013-10-22 19:13:19+04:00,20.0,13.61533196440794,993,neutral,8.66062437059416
astropy,Stuart Mumford,2013-10-26 17:05:06+00:00,Add test for OrderedDict subclass as NDData.meta,https://github.com/astropy/astropy,6,2013-10-26 15:05:06-02:00,40.0,13.61533196440794,556,neutral,10.971223021582734
astropy,Matt Craig,2013-10-31 06:03:37+00:00,"Change very minor, but significant, typo in description of coordinate API changes",https://github.com/astropy/astropy,0,2013-10-31 11:03:37+05:00,0.0,13.61533196440794,109,negative,7.339449541284404
astropy,Jörg Dietrich,2013-12-20 12:02:35+00:00,"Fix typo in doc string

uncertaintys -> uncertainties",https://github.com/astropy/astropy,0,2013-12-20 11:02:35-01:00,39.0,13.61533196440794,24,negative,12.5
astropy,Juan Luis Cano Rodríguez,2014-01-30 11:36:25+00:00,"Add `one` as shortcut to `dimensionless_unscaled`

I find creating dimensionless `Quantity`es overly painful compared to quantities with dimensions. Currently the two existing options are:

1. Putting `u.km`, `u.s` next to `u.dimensionless_unscaled`. Too large.
2. Putting `u.km`, `u.s` next to `u.Unit('')` or `u.Unit(1)`. Why the inconsistency?

I find dimensionless quantities very convenient, and hence this tiny addition. It's the shortest and least obstrusive way I found to use them.

```
a = 1.0 * u.AU
ecc = 0.0167 * u.one
inc = 0.0 * u.deg
...
```",https://github.com/astropy/astropy,3,2014-01-30 10:36:25-01:00,0.0,13.61533196440794,81,negative,6.172839506172839
astropy,kaichogami,2014-02-01 08:18:20+00:00,raised exception in case scale mismatches,https://github.com/astropy/astropy,2,2014-02-01 02:48:20-05:30,259.0,13.61533196440794,24,neutral,4.166666666666666
astropy,kelle,2014-02-18 16:11:20+00:00,added unit examples & link to astropy.coordinates docs.,https://github.com/astropy/astropy,0,2014-02-18 21:11:20+05:00,0.0,13.61533196440794,32,neutral,12.5
astropy,Michael Mueller,2014-02-19 18:47:34+00:00,Added examples for formats in time documentation,https://github.com/astropy/astropy,0,2014-02-19 23:47:34+05:00,0.0,13.61533196440794,298,neutral,2.684563758389262
astropy,Brigitta Sipocz,2014-03-02 01:48:48+00:00,"Fixing some broken links of coordinates, convolution, constans, time and io",https://github.com/astropy/astropy,0,2014-03-02 01:48:48+00:00,0.0,13.61533196440794,1458,neutral,8.024691358024691
astropy,Evert Rol,2014-03-11 19:24:55+00:00,"Fix #2173: axis keyword in median_absolute_deviation.

The axis keyword in median_absolute_deviation is now taken into
account for any axis, and the data properly broadcasted.  The
corresponding unit test is updated.",https://github.com/astropy/astropy,22,2014-03-11 18:24:55-01:00,21.0,13.61533196440794,22,neutral,0.0
astropy,Asra Nizami,2014-06-11 10:44:49+00:00,added make.bat file,https://github.com/astropy/astropy,170,2014-06-11 05:44:49-05:00,0.0,13.61533196440794,129,neutral,6.2015503875969
astropy,Mihai Cara,2014-08-04 09:57:48+00:00,"Performance and stability improvements to wcs.all_world2pix - 2nd iteration

This PR is a second iteration of PR #2373 with the main difference that
now the changes are on a branch (instead of master), hopefully does not
have (yet) merge conflicts, and addresses the issue of failing doctests
from PR #2373 by using data file name relative to the package as done
in PR #2807 and with updated output of the examples.

This (and #2373) provides significant improvements to the performance
(typically 1000-2000 times faster) and stability of `wcs.all_world2pix`
function. The used algorithm is a completely vectorized implementation
of the method of consecutive approximations (fixed point iterations).
While this method is a low-order method, it is more than adequate for
geometric distortions that are typical in astrophysical images (smooth,
slowly varying polynomials).

Compared to the original implementation of `all_world2pix`, this
implementation does not require users to have SciPy installed in order
to run.

While there is a check to see if WCS contains higher-order distortions
(and return the exact solution if it does not), the method itself does
not *require* this check and will converge to the exact solution after
one iteration if WCS does not contain higher order distortions. This
check is mostly for performance purposes to avoid unnecessary iterative
solution for images that do not contain distortions (and pix->sky
requires only WCS-based, i.e., CD-only transformations).

The proposed replacement for the current implementation of
`all_world2pix` avoids unnecessary use of `wcs_world2pix` and
`all_pix2world` such as `wcs_world2pix(all_pix2world(pix))` by
replacing this with `pix2foc`. This avoids unnecessary CD-matrix based
transformation CD(CD^{-1})=I which in itself results in about 50%
performance improvement over `wcs_world2pix(all_pix2world(pix))` and
likely 25% over `all_pix2world` alone.

The function has additional code to check for *divergence* condition
(as opposite to *slow convergence*) when consecutive approximations
*diverge*. This can happen when the pixel coordinates are *far* away
from the reference pixel (distortions are ""severely"" extrapolated), or
for poorly-defined geometric distortions (at least for this numerical
method).

A new and improved `NoConvergence` exception has attributes that allows
users to retrieve best solution reached by the function, and indices of
*slowly converging* solutions (points) that *did not converge* in the
specified maximum number of iterations as well as indices of
*diverging* solutions (likely an indication of poorly described
distortions or very large distortions).

Finally, the new test function `test_all_world2pix_direct` (proposed as
a replacement to the old test) provides a much more improved
(versatile) and *thorough* test of the `all_world2pix` function.

These improvements address the issues raised in #1977,
https://github.com/scipy/scipy/issues/3227 that plagued
`all_world2pix`, and #2294 (in addition to performance improvements).",https://github.com/astropy/astropy,794,2014-08-04 13:57:48+04:00,175.0,13.61533196440794,138,neutral,15.942028985507244
astropy,Joseph Jon Booker,2014-08-13 03:52:44+00:00,"Stop writing to install directory during tests

Also changes the --generate-reference option to require a directory to
save the generated images.",https://github.com/astropy/astropy,1,2014-08-13 07:52:44+04:00,9.0,13.61533196440794,24,neutral,16.666666666666664
astropy,Simon Conseil,2014-09-22 21:02:47+00:00,"Remove useless read method in SExtractor reader.

- No need to store the output in `self.table` and return it.
- `self.cols` already exist in the parent method.",https://github.com/astropy/astropy,-10,2014-09-22 19:02:47-02:00,11.0,13.61533196440794,1191,negative,12.258606213266162
astropy,perrygreenfield,2014-12-11 21:57:54+00:00,Added an overlooked contributor (Mihai Cara),https://github.com/astropy/astropy,1,2014-12-12 02:57:54+05:00,0.0,13.61533196440794,80,neutral,10.0
astropy,Ole Streicher,2015-02-03 08:52:37+00:00,"Raise a CParserError if sem_open is not available
On Hurd, there is still no implementation of sem_open available. This
causes multiprocessing.Queue() (in cparser.pyx) to fail with an
ImportError which is just translated into a CparserError.",https://github.com/astropy/astropy,4,2015-02-03 07:52:37-01:00,0.0,13.61533196440794,46,negative,17.391304347826086
astropy,Brett Morris,2015-03-25 18:29:25+00:00,"Made a temporary __repr__ implementation for WCS objects, for Issue #3604",https://github.com/astropy/astropy,35,2015-03-26 01:29:25+07:00,318.0,13.61533196440794,51,neutral,1.96078431372549
astropy,Anne Archibald,2015-04-24 23:37:35+00:00,Implemented Kuiper test and some support functions,https://github.com/astropy/astropy,408,2015-04-24 21:37:35-02:00,50.5,13.61533196440794,91,neutral,14.285714285714285
astropy,Steve Crawford,2015-04-29 11:22:00+00:00,"Update CONTRIBUTING.md

fixed RST format issues",https://github.com/astropy/astropy,1,2015-04-29 09:22:00-02:00,0.0,13.61533196440794,56,neutral,7.142857142857142
astropy,P. L. Lim,2015-05-26 14:33:28+00:00,"Merge pull request #3792 from larrybradley/sigmaclip_mask

Fix bug in sigma clip mask",https://github.com/astropy/astropy,42,2015-05-26 18:33:28+04:00,0.0,13.61533196440794,1984,neutral,8.215725806451612
astropy,Jake VanderPlas,2015-05-28 22:19:54+00:00,Initial Bayesian Blocks commit; ported from astroML,https://github.com/astropy/astropy,805,2015-05-29 05:19:54+07:00,17.8,13.61533196440794,124,neutral,12.096774193548388
astropy,Matej Stuchlik,2015-07-10 21:19:40+00:00,Add phase parameter to Sine1D model,https://github.com/astropy/astropy,5,2015-07-10 19:19:40-02:00,36.0,13.61533196440794,28,neutral,0.0
astropy,Matteo Bachetti,2015-07-16 13:26:50+00:00,"Additional keyword arguments for Simplex

Additional arguments (_kwargs_) were not passed to the opt_method (scipy.optimize.fmin). 
Also, 'acc' was not one of the keyword arguments accepted by fmin, and threw an error.
This fixes the issue in my use case (I needed to pass maxfun to min)",https://github.com/astropy/astropy,-1,2015-07-16 11:26:50-02:00,27.0,13.61533196440794,68,neutral,7.352941176470589
astropy,Derek Homeier,2015-08-10 17:38:06+00:00,"ENH: added lzma support to data file handler

added capability to detect and read files with LZMA compression (.xz)
to get_readable_fileobj(), using either the builtin lzma module of
Python 3.3+, or the backports.lzma package, when installed",https://github.com/astropy/astropy,50,2015-08-10 15:38:06-02:00,58.0,13.61533196440794,226,neutral,6.1946902654867255
astropy,Albert Y. Shih,2015-09-04 20:18:54+00:00,Added a test for default limits for ImageNormalize,https://github.com/astropy/astropy,18,2015-09-05 00:18:54+04:00,7.0,13.61533196440794,86,neutral,5.813953488372093
astropy,James E.H. Turner,2015-09-08 00:35:06+00:00,"Candidate fix for issue #4129 (creating NDDataArray from another instance
fails when uncertainty is set & flags don't get copied from the input).",https://github.com/astropy/astropy,7,2015-09-08 03:35:06+03:00,35.0,13.61533196440794,54,negative,11.11111111111111
astropy,Stuart Littlefair,2015-11-03 23:14:57+00:00,increased accuracy of intermediate rotation transforms,https://github.com/astropy/astropy,1,2015-11-03 23:14:57+00:00,10.0,13.61533196440794,266,neutral,6.015037593984962
astropy,Ze Vinicius,2016-01-05 02:16:57+00:00,added jackknife resampling (issue #3708),https://github.com/astropy/astropy,179,2016-01-05 05:16:57+03:00,43.0,13.61533196440794,138,neutral,6.521739130434782
astropy,Anchit Jain,2016-01-12 06:43:31+00:00,Fix for 4437,https://github.com/astropy/astropy,7,2016-01-12 06:43:31+00:00,45.0,13.61533196440794,29,neutral,3.4482758620689653
astropy,Michael Seifert,2016-01-12 11:37:27+00:00,"Documentation change for lazyproperty.
Fixes #4471",https://github.com/astropy/astropy,0,2016-01-12 10:37:27-01:00,91.0,13.61533196440794,310,neutral,14.193548387096774
astropy,John K. Parejko,2016-06-22 08:15:51+00:00,"Fix CompImageHDU's made from ImageHDUs with BSCALE/BZERO.

If an existing ImageHDU containing BSCALE/BZERO is turned into a CompImageHDU,
the TFIELDS keyword wouldn't get placed in the correct location (immediately
following GCOUNT), resulting in an invalid CompImageHDU.",https://github.com/astropy/astropy,5,2016-06-22 07:15:51-01:00,279.5,13.61533196440794,28,negative,21.428571428571427
astropy,John Parejko,2016-12-07 18:51:36+00:00,Add back display plotting for debugging and remove cruft.,https://github.com/astropy/astropy,-6,2016-12-08 02:51:36+08:00,50.5,13.61533196440794,34,neutral,2.941176470588235
astropy,Nicholas S. Kern,2017-02-08 09:42:25+00:00,Added function biweight_midcovariance to stats module,https://github.com/astropy/astropy,71,2017-02-08 17:42:25+08:00,83.0,13.61533196440794,26,neutral,7.6923076923076925
astropy,Maximilian Nöthe,2017-03-06 21:45:51+00:00,Try all urls in case of exception in get_icrs_coordinates,https://github.com/astropy/astropy,-10,2017-03-06 20:45:51-01:00,14.0,13.61533196440794,121,neutral,11.570247933884298
astropy,Nick Murphy,2017-04-12 23:04:04+00:00,Removed extraneous word from warning message,https://github.com/astropy/astropy,0,2017-04-13 03:04:04+04:00,39.0,13.61533196440794,57,neutral,10.526315789473683
astropy,AustereCuriosity,2017-05-01 19:22:05+00:00,Add name parameter for add_column and names parameter for add_columns,https://github.com/astropy/astropy,94,2017-05-01 13:52:05-05:30,500.0,13.61533196440794,116,neutral,4.310344827586207
astropy,Dan D'Avella,2017-07-17 16:09:56+00:00,"Pass keyboard interrupt to pytest when using setuptools...

This addresses issue [#3460] and allows pytest to teardown cleanly and
produce useful traceback information when it receives a keyboard
interrupt while running under setuptools.",https://github.com/astropy/astropy,11,2017-07-17 20:09:56+04:00,28.0,13.61533196440794,81,neutral,19.753086419753085
astropy,Brett M. Morris,2017-10-23 19:30:17+00:00,Fix AstropyDeprecationWarning from Time constructor,https://github.com/astropy/astropy,0,2017-10-24 02:30:17+07:00,276.0,13.61533196440794,28,neutral,10.714285714285714
astropy,Daniel D'Avella,2017-11-03 19:30:22+00:00,Fix deprecated import of factorial and comb from scipy,https://github.com/astropy/astropy,5,2017-11-03 23:30:22+04:00,124.0,13.61533196440794,145,neutral,8.96551724137931
astropy,Karl Gordon,2017-11-18 18:08:00+00:00,Minor update to release section [docs only],https://github.com/astropy/astropy,1,2017-11-18 23:08:00+05:00,0.0,13.61533196440794,29,neutral,3.4482758620689653
astropy,StuartLittlefair,2017-11-20 10:04:07+00:00,"Merge pull request #4 from mhvk/pr-6861

Use frame transformations / simplify redshift",https://github.com/astropy/astropy,9,2017-11-20 10:04:07+00:00,0.0,13.61533196440794,22,neutral,0.0
astropy,K.A. Oman,2017-12-22 19:00:03+00:00,"Begin support for units use with scipy.special functions

Initial setup of support for use of units with scipy.special
functions. Supported so far (including tests): erf, gamma, loggamma,
gammasgn, psi, rgamma, erfc, erfcx, erfi, wofz, dawsn, entr, exprel,
expm1, log1p, exp2, exp10, cbrt, radian, cosdg, sindg, tandg, cotdg.",https://github.com/astropy/astropy,334,2017-12-23 00:00:03+05:00,101.5,13.61533196440794,23,neutral,8.695652173913043
astropy,David Stansby,2018-01-16 17:02:09+00:00,"Remove duplicated argument description

Add radial velocity arg",https://github.com/astropy/astropy,0,2018-01-16 17:02:09+00:00,0.0,13.61533196440794,101,neutral,4.950495049504951
astropy,Michael Wood-Vasey,2018-01-18 01:26:41+00:00,"Rewrite FlatLambdaCDM._comoving_distance_z1z2 for Or=0 case.

The comoving distance in a FlatLambdaCDM cosmology with just OM, OL (Or=0)
has a solution in the form of elliptic integrals.  These special functions
are available in scipy.",https://github.com/astropy/astropy,55,2018-01-18 06:26:41+05:00,215.0,13.61533196440794,51,neutral,7.84313725490196
astropy,James Noss,2018-03-20 18:31:55+00:00,"For convolve(boundary=None) raise exception if kernel larger than array

Resolves #7310

Signed-off-by: James Noss <jnoss@stsci.edu>",https://github.com/astropy/astropy,33,2018-03-20 22:31:55+04:00,0.0,13.61533196440794,43,neutral,2.3255813953488373
astropy,Vishnunarayan K I,2018-05-08 12:04:57+00:00,Add tests for TimedeltaDatetime,https://github.com/astropy/astropy,43,2018-05-08 06:34:57-05:30,183.5,13.61533196440794,28,neutral,7.142857142857142
astropy,James Davies,2018-06-05 20:23:10+00:00,Add --ignore_hdus arg to fitsdiff,https://github.com/astropy/astropy,67,2018-06-06 00:23:10+04:00,137.5,13.61533196440794,35,neutral,8.571428571428571
astropy,Tim Jenness,2018-10-03 16:31:21+00:00,"Add millibar unit

mbar is a common weather unit. Mbar and kbar are not widely used
so do not turn on all prefixes.",https://github.com/astropy/astropy,1,2018-10-03 23:31:21+07:00,0.0,13.61533196440794,31,neutral,6.451612903225806
astropy,MSeifert04,2018-11-10 10:42:19+00:00,Make NDUncertainty picklable,https://github.com/astropy/astropy,24,2018-11-10 09:42:19-01:00,72.5,13.61533196440794,48,neutral,22.916666666666664
astropy,Clément Robert,2018-12-19 21:37:42+00:00,"Fix a bug in io.fits where fortran-ordered arrays were be flipped at writting time when writting to a fileobj if np.nditer was available.
Force C-order at writting-time.
Add tests coverage for contiguous and non-contiguous arrays.",https://github.com/astropy/astropy,49,2018-12-19 20:37:42-01:00,130.0,13.61533196440794,400,neutral,12.5
astropy,Lauren Glattly,2019-03-13 19:02:19+00:00,Copy edit Contributing,https://github.com/astropy/astropy,0,2019-03-14 02:02:19+07:00,0.0,13.61533196440794,207,neutral,1.4492753623188406
astropy,E. M. Bray,2019-04-01 10:18:34+00:00,"Fix slightly backwards docstrings in SkyCoord.search_around_ methods

In each of these methods the first return value is indices into the coordinates being searched around, and the second value is the indices into `self` (the `SkyCoord` on which the method was called).",https://github.com/astropy/astropy,2,2019-04-01 08:18:34-02:00,162.0,13.61533196440794,21,neutral,14.285714285714285
